image,time,weather,locations
/imagenet-val/ILSVRC2012_val_00043773.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034790.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00003797.JPEG,day,partly cloudy,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030928.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044340.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042651.JPEG,day,partly cloudy,"[0, 1, 0, 1, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031847.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00044455.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049584.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037161.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038809.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043471.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00012448.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048283.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026947.JPEG,day,none,"[0, 0, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041867.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016064.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024462.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010134.JPEG,day,sunny,"[0, 0, 1, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00037524.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042745.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043606.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00002594.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041871.JPEG,day,none,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030391.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043817.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018020.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042023.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00010849.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043421.JPEG,day,partly cloudy,"[1, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030119.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016680.JPEG,day,sunny,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037443.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016639.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010747.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031084.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037132.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00008739.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016768.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00000220.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046326.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00009463.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017849.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00046638.JPEG,day,sunny,"[1, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003640.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00011873.JPEG,night,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048799.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046676.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037175.JPEG,day,sunny,"[1, 0, 0, 1, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035041.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011155.JPEG,day,sunny,"[1, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00024132.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039297.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047574.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00003083.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00016554.JPEG,night,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00018898.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013956.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035516.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048792.JPEG,day,none,"[1, 0, 0, 1, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008030.JPEG,day,sunny,"[1, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008464.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00008526.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044874.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00001797.JPEG,day,cloudy,"[1, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018790.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036807.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00034579.JPEG,day,partly cloudy,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023340.JPEG,day,none,"[0, 0, 0, 0, 1, 1, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044331.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025383.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049991.JPEG,none,none,"[0, 0, 1, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00031481.JPEG,day,none,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029851.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018200.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043775.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00036867.JPEG,day,none,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018316.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048365.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015209.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048202.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015082.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033904.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021940.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009521.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045161.JPEG,none,none,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00032806.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00032315.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00017979.JPEG,day,sunny,"[0, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043902.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013637.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042581.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032953.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049512.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026992.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008541.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006876.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038205.JPEG,day,sunny,"[0, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030117.JPEG,day,partly cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033669.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024654.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021489.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009255.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041673.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008668.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046052.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018619.JPEG,day,sunny,"[0, 0, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00015827.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024263.JPEG,day,none,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00005315.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020343.JPEG,day,partly cloudy,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00004309.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023068.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003922.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023412.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00030590.JPEG,day,sunny,"[0, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00011614.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00021831.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00003995.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014859.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037750.JPEG,day,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035857.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028072.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010139.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018995.JPEG,day,partly cloudy,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00033643.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020217.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00009781.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00011336.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026311.JPEG,day,sunny,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00026998.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00022190.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00008158.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00045582.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00026314.JPEG,none,none,"[0, 0, 1, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015309.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00009440.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00007119.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047028.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004942.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019146.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00014764.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035530.JPEG,none,none,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027755.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00028986.JPEG,day,cloudy,"[0, 1, 0, 1, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00017081.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004679.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024284.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00022817.JPEG,day,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028301.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027221.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00029006.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023039.JPEG,day,sunny,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00002415.JPEG,none,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015213.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00004450.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00018162.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00020868.JPEG,day,sunny,"[0, 0, 1, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002262.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00035508.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042767.JPEG,day,cloudy,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023000.JPEG,day,sunny,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00014372.JPEG,night,none,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033624.JPEG,day,cloudy,"[0, 0, 0, 0, 0, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00004186.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00029991.JPEG,day,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00003156.JPEG,day,none,"[1, 1, 0, 1, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028427.JPEG,day,sunny,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032164.JPEG,day,sunny,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010848.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023255.JPEG,night,none,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046318.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00023679.JPEG,day,sunny,"[1, 1, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015363.JPEG,day,sunny,"[0, 0, 0, 0, 1, 1, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00039018.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00001804.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044320.JPEG,day,sunny,"[1, 1, 0, 0, 1, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00046023.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00015848.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013725.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00010168.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00007394.JPEG,day,partly cloudy,"[1, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00002778.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00041465.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013786.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00028252.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00011020.JPEG,none,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00038940.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00043601.JPEG,none,none,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042613.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00015403.JPEG,day,none,"[1, 0, 0, 0, 1, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048244.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00006119.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
/imagenet-val/ILSVRC2012_val_00046799.JPEG,none,none,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00042179.JPEG,day,sunny,"[1, 1, 0, 1, 0, 0, 1, 0, 0]"
/imagenet-val/ILSVRC2012_val_00042351.JPEG,day,sunny,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00032925.JPEG,none,none,"[1, 1, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00027325.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00030173.JPEG,day,cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015404.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00025871.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00037562.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00047315.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048378.JPEG,night,none,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00048696.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00019389.JPEG,day,cloudy,"[0, 0, 0, 0, 1, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00040212.JPEG,day,cloudy,"[1, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00006922.JPEG,day,sunny,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00015355.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00039950.JPEG,day,sunny,"[1, 1, 0, 0, 0, 1, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00013748.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00010522.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00028461.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00033117.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024214.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00037975.JPEG,day,sunny,"[1, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00049727.JPEG,none,none,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
/imagenet-val/ILSVRC2012_val_00017645.JPEG,day,none,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00002516.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00044344.JPEG,none,none,"[0, 0, 1, 0, 0, 0, 0, 0, 0]"
/imagenet-val/ILSVRC2012_val_00024929.JPEG,day,cloudy,"[0, 1, 0, 0, 0, 1, 0, 0, 0]"
